concept_id	concept_code	concept_name	vocabulary_id	is_panel	has_component	has_property	has_method	has_scale_type	has_system	has_time_aspect
507589	1063791000000102	Hearing Therapy/Aural Rehabilitation TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507590	1063801000000103	Hearing Therapy/Aural Rehabilitation TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507591	1063811000000101	Hearing Therapy/Aural Rehabilitation (with hearing aid) TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507592	1063821000000107	Hearing Therapy/Aural Rehabilitation TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507593	1063831000000109	Hearing Therapy/Aural Rehabilitation TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507594	1063851000000102	Incontinence TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507595	1063861000000104	Incontinence TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507596	1063871000000106	Incontinence TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507597	1063881000000108	Incontinence TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507600	1064041000000107	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507601	1064051000000105	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) physical impairment score	SNOMED	FALSE						
507602	1064061000000108	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) cognitive impairment score	SNOMED	FALSE						
507603	1064081000000104	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) sensory impairment score	SNOMED	FALSE						
507604	1064101000000105	Equipment Services TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507605	1064111000000107	Equipment Services TOM (Therapy Outcome Measure) physical impairment score	SNOMED	FALSE						
507606	1064121000000101	Equipment Services TOM (Therapy Outcome Measure) cognitive impairment score	SNOMED	FALSE						
507607	1064141000000108	Equipment Services TOM (Therapy Outcome Measure) sensory impairment score	SNOMED	FALSE						
507608	1064151000000106	Equipment Services TOM (Therapy Outcome Measure) speech and language impairment score	SNOMED	FALSE						
507612	1064191000000103	HCR-20V3 (Historical Clinical Risk management-20 version 3) clinical subscore	SNOMED	FALSE						
507613	1064201000000101	HCR-20V3 (Historical Clinical Risk management-20 version 3) historical subscore	SNOMED	FALSE						
507614	1064211000000104	HCR-20V3 (Historical Clinical Risk management-20 version 3) risk management subscore	SNOMED	FALSE						
507615	1064221000000105	HEF - Health Equalities Framework	SNOMED	FALSE						
507650	1060871000000100	Forensic Mental Health Clustering Tool Summary Assessments of Risk and Need	SNOMED	FALSE						
507654	1061771000000100	Musculoskeletal TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507655	1061821000000106	Neurological Disorders TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507656	1062261000000107	Wound Care TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507657	1062511000000108	Cardiac Rehabilitation TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507658	1062541000000109	Cerebral Palsy TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507659	1062771000000106	Cognition TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507660	1062841000000107	Complex and Multiple Difficulty TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507661	1063041000000105	Dietetic Intervention for Adult Obesity TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507662	1063081000000102	Dietetic Intervention for Adult Undernutrition TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507663	1063371000000102	Dysarthria TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507664	1063401000000100	Dysarthria TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507665	1064091000000102	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) speech and language impairment score	SNOMED	FALSE						
507666	1064131000000104	Equipment Services TOM (Therapy Outcome Measure) comprehension impairment score	SNOMED	FALSE						
507684	1053091000000105	HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 10 - problems with activities of daily living	SNOMED	FALSE						
507685	1053421000000101	Personal Wellbeing Score rating - I am satisfied with my life	SNOMED	FALSE						
507690	1054031000000107	ASQ:SE-2 (Ages and Stages Questionnaires: Social-Emotional second edition) 36 month questionnaire score	SNOMED	FALSE						
507744	1061491000000106	Incontinence TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507745	1061551000000104	Learning Disability and Communication TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507746	1061631000000107	Mental Health Anxiety Disorders TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507747	1061811000000100	Neurological Disorders TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507748	1061901000000105	Phonological Disorder TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507749	1062011000000103	Postnatal Depression TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507750	1062091000000107	Respiratory Care for Chronic Obstructive Pulmonary Disease TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507751	1062221000000104	Tracheostomy TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507752	1062431000000101	Autistic Spectrum Disorder TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507753	1062481000000102	Cardiac Rehabilitation TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507754	1062671000000102	Chronic Pain TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507755	1062721000000107	Cleft Lip and Palate TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507756	1062861000000108	Complex and Multiple Difficulty TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507757	1062961000000102	Diabetes TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507758	1063001000000107	Dietetic Intervention for Adult Home Enteral Feeding TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507759	1063091000000100	Dietetic Intervention for Adult Undernutrition TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507760	1063141000000106	Dietetic Intervention for Irritable Bowel Syndrome TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507761	1063211000000102	Dietetic Intervention for Paediatric Enteral Feeding TOM (Therapy Outcome Measure) wellbeing score	SNOMED	FALSE						
507762	1063281000000109	Dietetic Intervention for Paediatric Undernutrition TOM (Therapy Outcome Measure) carer wellbeing score	SNOMED	FALSE						
507763	1063351000000106	Dietetic Intervention for Prevention of Cardiovascular Disease TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507764	1063421000000109	Dysfluency TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
507765	1063551000000100	Dysphasia TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507766	1063601000000102	Dysphonia TOM (Therapy Outcome Measure) participation score	SNOMED	FALSE						
507767	1063841000000100	Hearing Therapy/Aural Rehabilitation (without hearing aid) TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507768	1064071000000101	AAC (Augmentative and Alternative Communication) TOM (Therapy Outcome Measure) comprehension impairment score	SNOMED	FALSE						
507777	1053531000000103	Forensic Mental Health Clustering Tool Summary Assessments of Risk and Need rating Q - problem drinking or drug taking (historical)	SNOMED	FALSE						
507780	1061621000000105	Mental Health Anxiety Disorders TOM (Therapy Outcome Measure) impairment score	SNOMED	FALSE						
507781	1063271000000107	Dietetic Intervention for Paediatric Undernutrition TOM (Therapy Outcome Measure) activity score	SNOMED	FALSE						
586307	OMOP4912984	Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Saliva	OMOP Extension	FALSE						
586308	OMOP4912983	Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) using Nucleic acid amplification technique in Saliva	OMOP Extension	FALSE						
586309	OMOP4912986	Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Specified specimen	OMOP Extension	FALSE						
586310	OMOP4912985	Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) Genetic material using Molecular method	OMOP Extension	FALSE						
586515	94762-2	SARS-CoV-2 (COVID-19) Ab [Presence] in Serum or Plasma by Immunoassay	LOINC	FALSE	SARS-CoV-2 (COVID-19) Ab	Presence or Threshold	Immunoassay	Ord	Serum or Plasma	Point in time (spot)
586516	94763-0	SARS-CoV-2 (COVID-19) [Presence] in Specimen by Organism specific culture	LOINC	FALSE	SARS-CoV-2 (COVID-19)	Presence or Threshold	Organism specific culture	Ord	XXX	Point in time (spot)
586517	94764-8	SARS-CoV-2 (COVID-19) whole genome [Nucleotide sequence] in Isolate or Specimen by Sequencing	LOINC	FALSE	SARS-CoV-2 (COVID-19) whole genome	Nucleotide sequence	Sequencing	Nom	Isolate or Specimen	Point in time (spot)
586518	94765-5	SARS-related coronavirus E gene [Presence] in Serum or Plasma by NAA with probe detection	LOINC	FALSE	SARS-related coronavirus E gene	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Serum or Plasma	Point in time (spot)
586519	94767-1	SARS-CoV-2 (COVID-19) S gene [Presence] in Serum or Plasma by NAA with probe detection	LOINC	FALSE	SARS-CoV-2 (COVID-19) S gene	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Serum or Plasma	Point in time (spot)
586520	94766-3	SARS-CoV-2 (COVID-19) N gene [Presence] in Serum or Plasma by NAA with probe detection	LOINC	FALSE	SARS-CoV-2 (COVID-19) N gene	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Serum or Plasma	Point in time (spot)
586521	94768-9	SARS-CoV-2 (COVID-19) IgA Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay	LOINC	FALSE	SARS-CoV-2 (COVID-19) IgA	Presence or Threshold	Rapid immunoassay	Ord	Serum, Plasma or Blood	Point in time (spot)
586522	94769-7	SARS-CoV-2 (COVID-19) Ab [Units/volume] in Serum or Plasma by Immunoassay	LOINC	FALSE	SARS-CoV-2 (COVID-19) Ab	Arbitrary Concentration	Immunoassay	Qn	Serum or Plasma	Point in time (spot)
586523	94758-0	SARS-related coronavirus E gene [Presence] in Respiratory system specimen by NAA with probe detection	LOINC	FALSE	SARS-related coronavirus E gene	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Respiratory system specimen	Point in time (spot)
586524	94756-4	SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1	LOINC	FALSE	SARS-CoV-2 (COVID-19) N gene	Presence or Threshold	Nucleic acid amplification using Centers for Disease Control and Prevention primer-probe set N1	Ord	Respiratory system specimen	Point in time (spot)
586525	94757-2	SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N2	LOINC	FALSE	SARS-CoV-2 (COVID-19) N gene	Presence or Threshold	Nucleic acid amplification using Centers for Disease Control and Prevention primer-probe set N2	Ord	Respiratory system specimen	Point in time (spot)
586526	94759-8	SARS-CoV-2 (COVID-19) RNA [Presence] in Nasopharynx by NAA with probe detection	LOINC	FALSE	SARS-CoV-2 (COVID-19) RNA	Presence or Threshold	Nucleic acid amplification with probe detection	Ord	Nasopharynx	Point in time (spot)
586527	94761-4	SARS-CoV-2 (COVID-19) IgG Ab [Presence] in DBS by Immunoassay	LOINC	FALSE	SARS-CoV-2 (COVID-19) IgG	Presence or Threshold	Immunoassay	Ord	DBS	Point in time (spot)
586528	94745-7	SARS-CoV-2 (COVID-19) RNA [Cycle Threshold #] in Respiratory system specimen by NAA with probe detection	LOINC	FALSE	SARS-CoV-2 (COVID-19) RNA	ThreshNum	Nucleic acid amplification with probe detection	Qn	Respiratory system specimen	Point in time (spot)
586529	94746-5	SARS-CoV-2 (COVID-19) RNA [Cycle Threshold #] in Specimen by NAA with probe detection	LOINC	FALSE	SARS-CoV-2 (COVID-19) RNA	ThreshNum	Nucleic acid amplification with probe detection	Qn	XXX	Point in time (spot)
600510	1003682004	Human immunodeficiency virus Centers for Disease Control and Prevention stage 1	SNOMED	FALSE						
600511	1003683009	Human immunodeficiency virus Centers for Disease Control and Prevention stage 2	SNOMED	FALSE						
600512	1003684003	Human immunodeficiency virus Centers for Disease Control and Prevention stage 3	SNOMED	FALSE						
600513	1003685002	Human immunodeficiency virus Centers for Disease Control and Prevention stage unknown	SNOMED	FALSE						
600514	1003686001	Postpartum Depression Screening Scale	SNOMED	FALSE						
600634	1144751002	EuroQol five dimension three level questionnaire	SNOMED	FALSE						
600652	1149101003	Recumbent body height	SNOMED	FALSE		Length				
600658	1149269009	Length of primary malignant neoplasm of prostate in resected prostate specimen	SNOMED	FALSE		Length		Quantitative		Single point in time
600676	1156056008	Serum phenobarbital above therapeutic range	SNOMED	FALSE						
600692	1156362006	Electrocardiogram with exercise test using Bruce protocol	SNOMED	FALSE			Monitoring - action			
600710	1157254007	Granulocyte count above reference range	SNOMED	FALSE						
600770	9001000175100	Name of medication injected	SNOMED	FALSE						
600773	10001000004107	Smallest length dimension of excised neoplasm	SNOMED	FALSE		Length		Quantitative		Single point in time
600814	47201000175109	Glomerular filtration rate above reference range	SNOMED	FALSE						
600857	120001000004108	Greatest length dimension of excised neoplasm	SNOMED	FALSE		Length		Quantitative		Single point in time
600937	200001000004104	Greatest length dimension of excised primary malignant neoplasm	SNOMED	FALSE		Length		Quantitative		Single point in time
601172	430001000004106	Length of excised colon specimen	SNOMED	FALSE		Length		Quantitative		Single point in time
601349	464491000124109	NCCN (National Comprehensive Cancer Network) distress thermometer	SNOMED	FALSE						
601631	468371000124106	Atherosclerotic cardiovascular disease risk estimator plus	SNOMED	FALSE						
601774	470551000124103	Influenza B virus not detected	SNOMED	FALSE						
601775	470561000124101	Fusarium proliferatum or Fusarium verticillioides	SNOMED	FALSE						
601781	470621000124106	Haemophilus influenzae or Haemophilus parainfluenzae	SNOMED	FALSE						
601782	470631000124109	Leishmania chagasi or Leishmania infantum	SNOMED	FALSE						
601784	470871000124106	Minnesota pectoralis risk score	SNOMED	FALSE						
601789	470921000124101	United States household food security survey module	SNOMED	FALSE						
601793	470971000124100	Minnesota acute graft-versus-host disease risk score	SNOMED	FALSE						
601795	470991000124104	Kansas City cardiomyopathy questionnaire	SNOMED	FALSE						
601843	471601000124107	Frequency, intensity, and burden of side effects rating scale	SNOMED	FALSE						
